match_id,date,league,home_recent_wins,home_recent_draws,home_recent_losses,home_recent_goals_for,home_recent_goals_against,home_recent_form_points,away_recent_wins,away_recent_draws,away_recent_losses,away_recent_goals_for,away_recent_goals_against,away_recent_form_points,h2h_home_wins,h2h_draws,h2h_away_wins,home_avg_goals,home_total_matches,away_avg_goals,away_total_matches,total_goals,over_2_5,btts,home_win,draw,away_win,home_scoring_trend,away_scoring_trend,form_difference,home_form_normalized,away_form_normalized,h2h_home_dominance,h2h_away_dominance,h2h_balance,home_defensive_rating,away_defensive_rating,expected_goals_combined
1558,2024-09-14,PL,1,2,2,7,8,5,3,1,1,11,7,10,0,1,3,0.0,0,0.0,0,1,0,0,0,0,1,0.0,0.0,-5,0.3333333333333333,0.6666666666666666,0.0,0.75,-0.75,1.6,1.4,1.5
3461,2024-09-14,PD,2,2,1,4,3,8,2,3,0,10,8,9,2,1,2,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,-1,0.5333333333333333,0.6,0.4,0.4,0.0,0.6,1.6,1.1
3462,2024-09-14,PD,1,2,2,5,6,5,2,2,1,6,4,8,1,0,1,0.0,0,0.0,0,5,1,1,1,0,0,0.0,0.0,-3,0.3333333333333333,0.5333333333333333,0.5,0.5,0.0,1.2,0.8,1.0
3463,2024-09-14,PD,0,2,3,4,8,2,0,3,2,2,4,3,3,0,2,0.0,0,0.0,0,1,0,0,1,0,0,0.0,0.0,-1,0.13333333333333333,0.2,0.6,0.4,0.19999999999999996,1.6,0.8,1.2000000000000002
3464,2024-09-14,PD,1,1,3,3,6,4,2,3,0,7,2,9,1,1,3,0.0,0,0.0,0,2,0,0,0,0,1,0.0,0.0,-5,0.26666666666666666,0.6,0.2,0.6,-0.39999999999999997,1.2,0.4,0.8
1559,2024-09-15,PL,2,1,2,9,5,7,4,1,0,8,2,13,1,1,3,0.0,0,0.0,0,1,0,0,0,0,1,0.0,0.0,-6,0.4666666666666667,0.8666666666666667,0.2,0.6,-0.39999999999999997,1.0,0.4,0.7
1560,2024-09-15,PL,0,1,4,4,14,1,3,1,1,10,7,10,0,2,3,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,-9,0.06666666666666667,0.6666666666666666,0.0,0.6,-0.6,2.8,1.4,2.0999999999999996
3465,2024-09-15,PD,2,1,2,12,11,7,1,2,2,1,10,5,1,2,1,0.0,0,0.0,0,4,1,1,1,0,0,0.0,0.0,2,0.4666666666666667,0.3333333333333333,0.25,0.25,0.0,2.2,2.0,2.1
3466,2024-09-15,PD,3,1,1,14,4,10,5,0,0,15,4,15,2,1,1,0.0,0,0.0,0,5,1,1,0,0,1,0.0,0.0,-5,0.6666666666666666,1.0,0.5,0.25,0.25,0.8,0.8,0.8
3467,2024-09-15,PD,0,3,2,5,8,3,2,1,2,4,4,7,0,0,2,0.0,0,0.0,0,5,1,1,0,0,1,0.0,0.0,-4,0.2,0.4666666666666667,0.0,1.0,-1.0,1.6,0.8,1.2000000000000002
3468,2024-09-15,PD,3,2,0,8,2,11,0,2,3,5,9,2,4,0,1,0.0,0,0.0,0,3,1,0,1,0,0,0.0,0.0,9,0.7333333333333333,0.13333333333333333,0.8,0.2,0.6000000000000001,0.4,1.8,1.1
3469,2024-09-16,PD,1,1,3,4,6,4,2,2,1,6,8,8,2,0,3,0.0,0,0.0,0,4,1,1,1,0,0,0.0,0.0,-4,0.26666666666666666,0.5333333333333333,0.4,0.6,-0.19999999999999996,1.2,1.6,1.4
3470,2024-09-17,PD,1,2,2,3,4,5,1,1,3,3,6,4,0,1,4,0.0,0,0.0,0,1,0,0,1,0,0,0.0,0.0,1,0.3333333333333333,0.26666666666666666,0.0,0.8,-0.8,0.8,1.2,1.0
3471,2024-09-18,PD,1,3,1,3,3,6,0,3,2,2,4,3,1,3,1,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,3,0.4,0.2,0.2,0.2,0.0,0.6,0.8,0.7
3472,2024-09-19,PD,1,2,2,3,5,5,2,1,2,6,6,7,0,0,0,0.0,0,0.0,0,2,0,0,0,0,1,0.0,0.0,-2,0.3333333333333333,0.4666666666666667,0.0,0.0,0.0,1.0,1.2,1.1
3473,2024-09-20,PD,2,1,2,7,6,7,1,2,2,4,6,5,2,2,1,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,2,0.4666666666666667,0.3333333333333333,0.4,0.2,0.2,1.2,1.2,1.2
1561,2024-09-21,PL,1,1,3,6,9,4,3,1,1,10,6,10,1,1,3,0.0,0,0.0,0,3,1,0,0,0,1,0.0,0.0,-6,0.26666666666666666,0.6666666666666666,0.2,0.6,-0.39999999999999997,1.8,1.2,1.5
1562,2024-09-21,PL,3,0,2,7,11,9,0,1,4,4,13,1,1,2,2,0.0,0,0.0,0,4,1,1,1,0,0,0.0,0.0,8,0.6,0.06666666666666667,0.2,0.4,-0.2,2.2,2.6,2.4000000000000004
1563,2024-09-21,PL,2,2,1,8,6,8,4,1,0,10,5,13,0,0,5,0.0,0,0.0,0,4,1,1,1,0,0,0.0,0.0,-5,0.5333333333333333,0.8666666666666667,0.0,1.0,-1.0,1.2,1.0,1.1
1564,2024-09-21,PL,1,2,2,7,8,5,0,0,5,5,15,0,1,3,1,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,5,0.3333333333333333,0.0,0.2,0.2,0.0,1.6,3.0,2.3
1565,2024-09-21,PL,4,0,1,9,1,12,1,2,2,6,7,5,3,0,1,0.0,0,0.0,0,3,1,0,1,0,0,0.0,0.0,7,0.8,0.3333333333333333,0.75,0.25,0.5,0.2,1.4,0.7999999999999999
1566,2024-09-21,PL,0,1,4,5,12,1,0,2,2,2,7,2,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-1,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,2.4,1.4,1.9
1567,2024-09-21,PL,2,1,2,9,4,7,2,0,3,8,10,6,1,3,1,0.0,0,0.0,0,4,1,1,1,0,0,0.0,0.0,1,0.4666666666666667,0.4,0.2,0.2,0.0,0.8,2.0,1.4
1568,2024-09-21,PL,1,2,2,9,7,5,3,0,2,7,5,9,3,1,1,0.0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,-4,0.3333333333333333,0.6,0.6,0.2,0.39999999999999997,1.4,1.0,1.2
3474,2024-09-21,PD,1,1,3,2,13,4,1,1,3,2,5,4,2,1,1,0.0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,0,0.26666666666666666,0.26666666666666666,0.5,0.25,0.25,2.6,1.0,1.8
3475,2024-09-21,PD,2,1,2,6,10,7,0,2,3,6,10,2,0,2,0,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,5,0.4666666666666667,0.13333333333333333,0.0,0.0,0.0,2.0,2.0,2.0
3476,2024-09-21,PD,0,1,4,3,10,1,2,1,2,8,8,7,1,0,3,0.0,0,0.0,0,2,0,0,1,0,0,0.0,0.0,-6,0.06666666666666667,0.4666666666666667,0.25,0.75,-0.5,2.0,1.6,1.8
3477,2024-09-21,PD,3,2,0,9,2,11,2,1,2,5,5,7,3,0,1,0.0,0,0.0,0,5,1,1,1,0,0,0.0,0.0,4,0.7333333333333333,0.4666666666666667,0.75,0.25,0.5,0.4,1.0,0.7
1569,2024-09-22,PL,2,2,1,6,4,8,3,2,0,6,3,11,2,1,1,0.0,0,0.0,0,4,1,1,0,1,0,0.0,0.0,-3,0.5333333333333333,0.7333333333333333,0.5,0.25,0.25,0.8,0.6,0.7
1570,2024-09-22,PL,5,0,0,14,4,15,4,1,0,8,2,13,3,1,1,0.0,0,0.0,0,4,1,1,0,1,0,0.0,0.0,2,1.0,0.8666666666666667,0.6,0.2,0.39999999999999997,0.8,0.4,0.6000000000000001
3478,2024-09-22,PD,0,3,2,2,4,3,1,1,3,2,6,4,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-1,0.2,0.26666666666666666,0.0,0.0,0.0,0.8,1.2,1.0
3479,2024-09-22,PD,3,0,2,7,5,9,3,0,2,13,10,9,2,0,3,0.0,0,0.0,0,4,1,1,1,0,0,0.0,0.0,0,0.6,0.6,0.4,0.6,-0.19999999999999996,1.0,2.0,1.5
3480,2024-09-22,PD,3,2,0,11,8,11,5,0,0,17,4,15,2,0,3,0.0,0,0.0,0,6,1,1,0,0,1,0.0,0.0,-4,0.7333333333333333,1.0,0.4,0.6,-0.19999999999999996,1.6,0.8,1.2000000000000002
3481,2024-09-22,PD,2,1,2,7,6,7,3,2,0,9,2,11,0,1,4,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-4,0.4666666666666667,0.7333333333333333,0.0,0.8,-0.8,1.2,0.4,0.8
3482,2024-09-23,PD,2,2,1,5,4,8,2,1,2,3,3,7,5,0,0,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,1,0.5333333333333333,0.4666666666666667,1.0,0.0,1.0,0.8,0.6,0.7
3483,2024-09-24,PD,1,1,3,3,6,4,0,2,3,1,13,2,1,3,0,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,2,0.26666666666666666,0.13333333333333333,0.25,0.0,0.25,1.2,2.6,1.9
3484,2024-09-24,PD,1,1,3,4,8,4,3,0,2,7,10,9,3,0,2,0.0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,-5,0.26666666666666666,0.6,0.6,0.4,0.19999999999999996,1.6,2.0,1.8
3485,2024-09-24,PD,4,1,0,12,2,13,3,1,1,8,5,10,5,0,0,0.0,0,0.0,0,5,1,1,1,0,0,0.0,0.0,3,0.8666666666666667,0.6666666666666666,1.0,0.0,1.0,0.4,1.0,0.7
3486,2024-09-25,PD,2,0,3,7,9,6,1,2,2,6,6,5,2,2,0,0.0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,1,0.4,0.3333333333333333,0.5,0.0,0.5,1.8,1.2,1.5
3487,2024-09-25,PD,5,0,0,20,4,15,0,3,2,2,4,3,2,3,0,0.0,0,0.0,0,1,0,0,1,0,0,0.0,0.0,12,1.0,0.2,0.4,0.0,0.4,0.8,0.8,0.8
3488,2024-09-26,PD,2,1,2,6,8,7,3,1,1,10,11,10,0,1,3,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,-3,0.4666666666666667,0.6666666666666666,0.0,0.75,-0.75,1.6,2.2,1.9000000000000001
3489,2024-09-26,PD,0,1,4,5,10,1,2,1,2,5,5,7,0,1,1,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-6,0.06666666666666667,0.4666666666666667,0.0,0.5,-0.5,2.0,1.0,1.5
3490,2024-09-26,PD,2,0,3,12,12,6,3,2,0,8,1,11,0,0,5,0.0,0,0.0,0,1,0,0,0,0,1,0.0,0.0,-5,0.4,0.7333333333333333,0.0,1.0,-1.0,2.4,0.2,1.3
3491,2024-09-27,PD,0,2,3,2,12,2,3,1,1,5,3,10,0,1,1,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,-8,0.13333333333333333,0.6666666666666666,0.0,0.5,-0.5,2.4,0.6,1.5
1571,2024-09-28,PL,3,1,1,7,6,10,4,1,0,13,5,13,0,1,4,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-3,0.6666666666666666,0.8666666666666667,0.0,0.8,-0.8,1.2,1.0,1.1
1572,2024-09-28,PL,3,2,0,8,3,11,0,3,2,6,8,3,5,0,0,0.0,0,0.0,0,6,1,1,1,0,0,0.0,0.0,8,0.7333333333333333,0.2,1.0,0.0,1.0,0.6,1.6,1.1
1573,2024-09-28,PL,2,0,3,7,9,6,1,1,3,5,9,4,4,0,1,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,2,0.4,0.26666666666666666,0.8,0.2,0.6000000000000001,1.8,1.8,1.8
1574,2024-09-28,PL,3,1,1,11,5,10,2,3,0,8,4,9,2,1,2,0.0,0,0.0,0,6,1,1,1,0,0,0.0,0.0,1,0.6666666666666666,0.6,0.4,0.4,0.0,1.0,0.8,0.9
1575,2024-09-28,PL,0,1,4,5,14,1,0,3,2,4,7,3,3,2,0,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,-2,0.06666666666666667,0.2,0.6,0.0,0.6,2.8,1.4,2.0999999999999996
1576,2024-09-28,PL,2,3,0,6,4,9,2,2,1,7,5,8,1,0,3,0.0,0,0.0,0,1,0,0,0,0,1,0.0,0.0,1,0.6,0.5333333333333333,0.25,0.75,-0.5,0.8,1.0,0.9
1577,2024-09-28,PL,0,1,4,5,14,1,4,0,1,10,1,12,1,0,4,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,-11,0.06666666666666667,0.8,0.2,0.8,-0.6000000000000001,2.8,0.2,1.5
3492,2024-09-28,PD,0,2,3,2,5,2,3,0,2,10,8,9,1,3,1,0.0,0,0.0,0,2,0,0,1,0,0,0.0,0.0,-7,0.13333333333333333,0.6,0.2,0.2,0.0,1.0,1.6,1.3
3493,2024-09-28,PD,1,2,2,6,6,5,0,2,3,1,6,2,0,0,0,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,3,0.3333333333333333,0.13333333333333333,0.0,0.0,0.0,1.2,1.2,1.2
3494,2024-09-28,PD,0,2,3,1,5,2,1,2,2,3,5,5,2,2,1,0.0,0,0.0,0,3,1,0,1,0,0,0.0,0.0,-3,0.13333333333333333,0.3333333333333333,0.4,0.2,0.2,1.0,1.0,1.0
3495,2024-09-28,PD,2,1,2,6,10,7,5,0,0,19,3,15,0,0,5,0.0,0,0.0,0,6,1,1,1,0,0,0.0,0.0,-8,0.4666666666666667,1.0,0.0,1.0,-1.0,2.0,0.6,1.3
1578,2024-09-29,PL,0,3,2,3,8,3,4,0,1,10,7,12,0,0,0,0.0,0,0.0,0,4,1,1,0,1,0,0.0,0.0,-9,0.2,0.8,0.0,0.0,0.0,1.6,1.4,1.5
1579,2024-09-29,PL,2,1,2,5,5,7,2,1,2,9,5,7,2,2,1,0.0,0,0.0,0,3,1,0,0,0,1,0.0,0.0,0,0.4666666666666667,0.4666666666666667,0.4,0.2,0.2,1.0,1.0,1.0
3496,2024-09-29,PD,1,0,4,9,12,3,2,1,2,7,6,7,1,1,2,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-4,0.2,0.4666666666666667,0.25,0.5,-0.25,2.4,1.2,1.7999999999999998
3497,2024-09-29,PD,4,0,1,9,4,12,2,1,2,4,5,7,2,1,2,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,5,0.8,0.4666666666666667,0.4,0.4,0.0,0.8,1.0,0.9
3498,2024-09-29,PD,2,1,2,6,6,7,2,1,2,7,9,7,2,1,1,0.0,0,0.0,0,1,0,0,1,0,0,0.0,0.0,0,0.4666666666666667,0.4666666666666667,0.5,0.25,0.25,1.2,1.8,1.5
3499,2024-09-29,PD,3,2,0,6,1,11,4,1,0,12,4,13,2,2,1,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-2,0.7333333333333333,0.8666666666666667,0.4,0.2,0.2,0.2,0.8,0.5
1580,2024-09-30,PL,1,2,2,5,8,5,0,1,4,2,9,1,1,0,1,0.0,0,0.0,0,4,1,1,1,0,0,0.0,0.0,4,0.3333333333333333,0.06666666666666667,0.5,0.5,0.0,1.6,1.8,1.7000000000000002
3500,2024-09-30,PD,3,1,1,10,11,10,0,2,3,5,9,2,0,0,2,0.0,0,0.0,0,4,1,1,1,0,0,0.0,0.0,8,0.6666666666666666,0.13333333333333333,0.0,1.0,-1.0,2.2,1.8,2.0
3501,2024-10-04,PD,0,2,3,2,7,2,1,2,2,3,7,5,0,0,0,0.0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,-3,0.13333333333333333,0.3333333333333333,0.0,0.0,0.0,1.4,1.4,1.4
1581,2024-10-05,PL,0,3,2,4,7,3,4,0,1,10,2,12,1,2,2,0.0,0,0.0,0,1,0,0,0,0,1,0.0,0.0,-9,0.2,0.8,0.2,0.4,-0.2,1.4,0.4,0.8999999999999999
1582,2024-10-05,PL,3,2,0,10,5,11,0,1,4,3,11,1,2,2,1,0.0,0,0.0,0,4,1,1,1,0,0,0.0,0.0,10,0.7333333333333333,0.06666666666666667,0.4,0.2,0.2,1.0,2.2,1.6
1583,2024-10-05,PL,1,1,3,6,9,4,0,1,4,6,14,1,1,1,3,0.0,0,0.0,0,8,1,1,1,0,0,0.0,0.0,3,0.26666666666666666,0.06666666666666667,0.2,0.6,-0.39999999999999997,1.8,2.8,2.3
1584,2024-10-05,PL,0,2,3,7,11,2,2,1,2,7,8,7,0,0,2,0.0,0,0.0,0,1,0,0,1,0,0,0.0,0.0,-5,0.13333333333333333,0.4666666666666667,0.0,1.0,-1.0,2.2,1.6,1.9000000000000001
1585,2024-10-05,PL,3,2,0,12,6,11,3,2,0,8,4,11,5,0,0,0.0,0,0.0,0,5,1,1,1,0,0,0.0,0.0,0,0.7333333333333333,0.7333333333333333,1.0,0.0,1.0,1.2,0.8,1.0
1586,2024-10-05,PL,1,2,2,5,8,5,0,4,1,5,8,4,0,0,0,0.0,0,0.0,0,5,1,1,1,0,0,0.0,0.0,1,0.3333333333333333,0.26666666666666666,0.0,0.0,0.0,1.6,1.6,1.6
1587,2024-10-05,PL,1,1,3,7,12,4,2,2,1,7,7,8,2,1,2,0.0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,-4,0.26666666666666666,0.5333333333333333,0.4,0.4,0.0,2.4,1.4,1.9
3502,2024-10-05,PD,2,0,3,7,10,6,4,0,1,7,4,12,2,1,1,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,-6,0.4,0.8,0.5,0.25,0.25,2.0,0.8,1.4
3503,2024-10-05,PD,1,1,3,4,5,4,3,1,1,10,8,10,3,1,1,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-6,0.26666666666666666,0.6666666666666666,0.6,0.2,0.39999999999999997,1.0,1.6,1.3
3504,2024-10-05,PD,0,1,4,5,11,1,1,1,3,7,9,4,1,0,1,0.0,0,0.0,0,1,0,0,0,0,1,0.0,0.0,-3,0.06666666666666667,0.26666666666666666,0.5,0.5,0.0,2.2,1.8,2.0
3505,2024-10-05,PD,0,1,4,3,14,1,1,3,1,6,5,6,0,0,2,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,-5,0.06666666666666667,0.4,0.0,1.0,-1.0,2.8,1.0,1.9
3506,2024-10-05,PD,4,1,0,12,4,13,3,1,1,9,9,10,1,2,2,0.0,0,0.0,0,2,0,0,1,0,0,0.0,0.0,3,0.8666666666666667,0.6666666666666666,0.2,0.4,-0.2,0.8,1.8,1.3
1588,2024-10-06,PL,3,1,1,10,8,10,1,1,3,4,8,4,1,1,3,0.0,0,0.0,0,0,0,0,0,1,0,0.0,0.0,6,0.6666666666666666,0.26666666666666666,0.2,0.6,-0.39999999999999997,1.6,1.6,1.6
1589,2024-10-06,PL,4,1,0,15,5,13,2,2,1,5,4,8,1,2,1,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,5,0.8666666666666667,0.5333333333333333,0.25,0.25,0.0,1.0,0.8,0.9
1590,2024-10-06,PL,1,3,1,7,8,6,3,0,2,11,4,9,2,0,3,0.0,0,0.0,0,5,1,1,1,0,0,0.0,0.0,-3,0.4,0.6,0.4,0.6,-0.19999999999999996,1.6,0.8,1.2000000000000002
3507,2024-10-06,PD,1,2,2,4,7,5,3,1,1,9,5,10,2,1,1,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,-5,0.3333333333333333,0.6666666666666666,0.5,0.25,0.25,1.4,1.0,1.2
3508,2024-10-06,PD,2,0,3,8,9,6,4,0,1,19,6,12,0,1,4,0.0,0,0.0,0,3,1,0,0,0,1,0.0,0.0,-6,0.4,0.8,0.0,0.8,-0.8,1.8,1.2,1.5
3509,2024-10-06,PD,2,1,2,5,6,7,3,1,1,7,4,10,1,4,0,0.0,0,0.0,0,1,0,0,1,0,0,0.0,0.0,-3,0.4666666666666667,0.6666666666666666,0.2,0.0,0.2,1.2,0.8,1.0
3510,2024-10-06,PD,1,2,2,3,3,5,3,2,0,7,2,11,0,1,4,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,-6,0.3333333333333333,0.7333333333333333,0.0,0.8,-0.8,0.6,0.4,0.5
3511,2024-10-18,PD,1,0,4,6,12,3,0,1,4,4,9,1,2,0,0,0.0,0,0.0,0,5,1,1,0,0,1,0.0,0.0,2,0.2,0.06666666666666667,1.0,0.0,1.0,2.4,1.8,2.1
1591,2024-10-19,PL,2,0,3,9,7,6,1,2,2,7,9,5,2,2,1,0.0,0,0.0,0,5,1,1,1,0,0,0.0,0.0,1,0.4,0.3333333333333333,0.4,0.2,0.2,1.4,1.8,1.6
1592,2024-10-19,PL,2,2,1,8,6,8,3,2,0,10,6,11,1,0,4,0.0,0,0.0,0,4,1,1,0,0,1,0.0,0.0,-3,0.5333333333333333,0.7333333333333333,0.2,0.8,-0.6000000000000001,1.2,1.2,1.2
1593,2024-10-19,PL,0,4,1,5,8,4,1,2,2,7,8,5,0,0,0,0.0,0,0.0,0,2,0,0,0,0,1,0.0,0.0,-1,0.26666666666666666,0.3333333333333333,0.0,0.0,0.0,1.6,1.6,1.6
1594,2024-10-19,PL,1,2,2,3,6,5,2,1,2,11,10,7,3,1,1,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,-2,0.3333333333333333,0.4666666666666667,0.6,0.2,0.39999999999999997,1.2,2.0,1.6
1595,2024-10-19,PL,2,2,1,6,6,8,1,3,1,8,9,6,2,2,1,0.0,0,0.0,0,1,0,0,0,0,1,0.0,0.0,2,0.5333333333333333,0.4,0.4,0.2,0.2,1.2,1.8,1.5
1596,2024-10-19,PL,0,1,4,4,13,1,1,2,2,7,9,5,2,2,1,0.0,0,0.0,0,5,1,1,0,0,1,0.0,0.0,-4,0.06666666666666667,0.3333333333333333,0.4,0.2,0.2,2.6,1.8,2.2
1597,2024-10-19,PL,2,0,3,6,8,6,3,2,0,11,6,11,0,0,4,0.0,0,0.0,0,2,0,0,1,0,0,0.0,0.0,-5,0.4,0.7333333333333333,0.0,1.0,-1.0,1.6,1.2,1.4
3512,2024-10-19,PD,3,1,1,10,6,10,2,0,3,7,10,6,2,1,1,0.0,0,0.0,0,5,1,1,1,0,0,0.0,0.0,4,0.6666666666666666,0.4,0.5,0.25,0.25,1.2,2.0,1.6
3513,2024-10-19,PD,2,2,1,8,7,8,2,1,2,5,5,7,1,0,4,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,1,0.5333333333333333,0.4666666666666667,0.2,0.8,-0.6000000000000001,1.4,1.0,1.2
3514,2024-10-19,PD,1,2,2,4,8,5,1,2,2,4,4,5,0,3,1,0.0,0,0.0,0,1,0,0,0,0,1,0.0,0.0,0,0.3333333333333333,0.3333333333333333,0.0,0.25,-0.25,1.6,0.8,1.2000000000000002
3515,2024-10-19,PD,2,1,2,6,6,7,4,1,0,12,4,13,0,0,5,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,-6,0.4666666666666667,0.8666666666666667,0.0,1.0,-1.0,1.2,0.8,1.0
1598,2024-10-20,PL,0,1,4,7,13,1,3,2,0,11,7,11,1,0,4,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,-10,0.06666666666666667,0.7333333333333333,0.2,0.8,-0.6000000000000001,2.6,1.4,2.0
1599,2024-10-20,PL,4,0,1,9,2,12,3,2,0,10,4,11,1,4,0,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,1,0.8,0.7333333333333333,0.2,0.0,0.2,0.4,0.8,0.6000000000000001
3516,2024-10-20,PD,3,0,2,7,6,9,2,3,0,7,4,9,4,1,0,0.0,0,0.0,0,1,0,0,1,0,0,0.0,0.0,0,0.6,0.6,0.8,0.0,0.8,1.2,0.8,1.0
3517,2024-10-20,PD,2,3,0,7,3,9,0,3,2,2,6,3,0,0,0,0.0,0,0.0,0,4,1,1,1,0,0,0.0,0.0,6,0.6,0.2,0.0,0.0,0.0,0.6,1.2,0.8999999999999999
3518,2024-10-20,PD,3,0,2,8,10,9,1,2,2,5,5,5,2,3,0,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,4,0.6,0.3333333333333333,0.4,0.0,0.4,2.0,1.0,1.5
3519,2024-10-20,PD,4,0,1,15,6,12,3,1,1,6,4,10,5,0,0,0.0,0,0.0,0,6,1,1,1,0,0,0.0,0.0,2,0.8,0.6666666666666666,1.0,0.0,1.0,1.2,0.8,1.0
1600,2024-10-21,PL,1,3,1,5,5,6,0,3,2,4,6,3,1,3,0,0.0,0,0.0,0,1,0,0,1,0,0,0.0,0.0,3,0.4,0.2,0.25,0.0,0.25,1.0,1.2,1.1
3520,2024-10-21,PD,1,2,2,2,6,5,0,1,4,5,10,1,1,0,1,0.0,0,0.0,0,5,1,1,0,0,1,0.0,0.0,4,0.3333333333333333,0.06666666666666667,0.5,0.5,0.0,1.2,2.0,1.6
1601,2024-10-25,PL,2,2,1,9,9,8,2,2,1,5,4,8,1,0,1,0.0,0,0.0,0,4,1,1,0,0,1,0.0,0.0,0,0.5333333333333333,0.5333333333333333,0.5,0.5,0.0,1.8,0.8,1.3
3521,2024-10-25,PD,1,0,4,5,12,3,2,1,2,6,9,7,0,1,3,0.0,0,0.0,0,2,0,0,0,0,1,0.0,0.0,-4,0.2,0.4666666666666667,0.0,0.75,-0.75,2.4,1.8,2.1
1602,2024-10-26,PL,3,2,0,11,6,11,2,0,3,5,6,6,2,1,1,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,5,0.7333333333333333,0.4,0.5,0.25,0.25,1.2,1.2,1.2
1603,2024-10-26,PL,1,1,3,9,11,4,0,3,2,4,9,3,0,0,0,0.0,0,0.0,0,7,1,1,1,0,0,0.0,0.0,1,0.26666666666666666,0.2,0.0,0.0,0.0,2.2,1.8,2.0
1604,2024-10-26,PL,2,2,1,8,8,8,0,0,5,7,14,0,4,1,0,0.0,0,0.0,0,4,1,1,0,1,0,0.0,0.0,8,0.5333333333333333,0.0,0.8,0.0,0.8,1.6,2.8,2.2
1605,2024-10-26,PL,3,2,0,10,7,11,0,1,4,5,13,1,3,2,0,0.0,0,0.0,0,1,0,0,1,0,0,0.0,0.0,10,0.7333333333333333,0.06666666666666667,0.6,0.0,0.6,1.4,2.6,2.0
1606,2024-10-26,PL,2,2,1,7,5,8,2,1,2,8,8,7,0,2,3,0.0,0,0.0,0,2,0,1,0,1,0,0.0,0.0,1,0.5333333333333333,0.4666666666666667,0.0,0.6,-0.6,1.0,1.6,1.3
3522,2024-10-26,PD,1,1,3,6,8,4,2,1,2,7,10,7,1,0,3,0.0,0,0.0,0,3,1,1,0,0,1,0.0,0.0,-3,0.26666666666666666,0.4666666666666667,0.25,0.75,-0.5,1.6,2.0,1.8
3523,2024-10-26,PD,1,3,1,4,4,6,1,0,4,6,12,3,2,0,2,0.0,0,0.0,0,1,0,0,1,0,0,0.0,0.0,3,0.4,0.2,0.5,0.5,0.0,0.8,2.4,1.6
3524,2024-10-26,PD,1,1,3,6,9,4,1,2,2,3,5,5,0,0,2,0.0,0,0.0,0,1,0,0,1,0,0,0.0,0.0,-1,0.26666666666666666,0.3333333333333333,0.0,1.0,-1.0,1.8,1.0,1.4
3525,2024-10-26,PD,4,1,0,12,5,13,4,0,1,16,6,12,3,0,2,0.0,0,0.0,0,4,1,0,0,0,1,0.0,0.0,1,0.8666666666666667,0.8,0.6,0.4,0.19999999999999996,1.0,1.2,1.1
1607,2024-10-27,PL,3,1,1,10,5,10,1,2,2,4,6,5,2,1,2,0.0,0,0.0,0,3,1,1,1,0,0,0.0,0.0,5,0.6666666666666666,0.3333333333333333,0.4,0.4,0.0,1.0,1.2,1.1
