match_id,date,surface,tourney_name,tourney_level,player1_rank,player2_rank,rank_difference,player1_recent_wins,player1_recent_losses,player1_form_points,player2_recent_wins,player2_recent_losses,player2_form_points,form_difference,h2h_player1_wins,h2h_player2_wins,h2h_total,player1_surface_wins,player1_surface_total,player1_surface_winrate,player2_surface_wins,player2_surface_total,player2_surface_winrate,surface_winrate_diff,is_hard,is_clay,is_grass,is_grand_slam,is_masters,player1_win
2182,2021-03-22,Hard,Miami Masters,M,39.0,59.0,-20.0,5,5,15,5,5,15,0,1,0,1,5,11,0.45454545454545453,13,28,0.4642857142857143,-0.009740259740259771,1,0,0,0,1,1
2183,2021-03-22,Hard,Miami Masters,M,5.0,126.0,-121.0,7,3,21,2,8,6,15,0,0,0,34,49,0.6938775510204082,2,11,0.18181818181818182,0.5120593692022264,1,0,0,0,1,1
2184,2021-03-22,Hard,Miami Masters,M,1020.0,63.0,957.0,0,4,0,3,7,9,-9,0,0,0,0,4,0.0,5,12,0.4166666666666667,-0.4166666666666667,1,0,0,0,1,1
2185,2021-03-22,Hard,Miami Masters,M,86.0,64.0,22.0,8,2,24,4,6,12,12,0,0,0,11,18,0.6111111111111112,7,19,0.3684210526315789,0.24269005847953223,1,0,0,0,1,1
2186,2021-03-22,Hard,Miami Masters,M,205.0,157.0,48.0,1,1,3,1,4,3,0,0,0,0,1,2,0.5,1,4,0.25,0.25,1,0,0,0,1,1
2187,2021-03-22,Hard,Miami Masters,M,74.0,111.0,-37.0,5,5,15,4,6,12,3,0,0,0,14,26,0.5384615384615384,2,5,0.4,0.1384615384615384,1,0,0,0,1,1
2188,2021-03-22,Hard,Miami Masters,M,120.0,67.0,53.0,6,4,18,6,4,18,0,0,0,0,8,19,0.42105263157894735,17,29,0.5862068965517241,-0.16515426497277674,1,0,0,0,1,1
2189,2021-03-22,Hard,Miami Masters,M,23.0,113.0,-90.0,5,5,15,5,5,15,0,0,0,0,21,34,0.6176470588235294,1,5,0.2,0.4176470588235294,1,0,0,0,1,0
2190,2021-03-22,Hard,Miami Masters,M,12.0,31.0,-19.0,7,3,21,6,4,18,3,0,1,1,25,38,0.6578947368421053,22,34,0.6470588235294118,0.010835913312693513,1,0,0,0,1,0
2191,2021-04-05,Clay,Marbella,A,64.0,117.0,-53.0,3,7,9,2,7,6,3,0,0,0,2,4,0.5,0,0,0.5,0.0,0,1,0,0,0,1
2192,2021-04-05,Clay,Marbella,A,91.0,26.0,65.0,3,7,9,5,5,15,-6,1,0,1,6,14,0.42857142857142855,17,23,0.7391304347826086,-0.3105590062111801,0,1,0,0,0,0
2193,2021-04-05,Clay,Cagliari,A,41.0,107.0,-66.0,4,6,12,2,8,6,6,0,0,0,1,4,0.25,0,6,0.0,0.25,0,1,0,0,0,1
2194,2021-04-05,Clay,Cagliari,A,53.0,105.0,-52.0,4,6,12,4,6,12,0,0,0,0,3,6,0.5,7,10,0.7,-0.19999999999999996,0,1,0,0,0,0
2195,2021-04-05,Clay,Cagliari,A,172.0,93.0,79.0,0,2,0,2,8,6,-6,0,0,0,0,0,0.5,8,18,0.4444444444444444,0.05555555555555558,0,1,0,0,0,0
2196,2021-04-05,Clay,Cagliari,A,63.0,69.0,-6.0,4,6,12,5,5,15,-3,0,0,0,0,2,0.0,4,7,0.5714285714285714,-0.5714285714285714,0,1,0,0,0,1
2197,2021-04-05,Clay,Cagliari,A,48.0,80.0,-32.0,3,7,9,5,5,15,-6,0,0,0,3,9,0.3333333333333333,0,1,0.0,0.3333333333333333,0,1,0,0,0,0
2198,2021-04-05,Clay,Cagliari,A,58.0,313.0,-255.0,5,5,15,0,1,0,15,0,0,0,2,3,0.6666666666666666,0,1,0.0,0.6666666666666666,0,1,0,0,0,1
2199,2021-04-05,Clay,Cagliari,A,72.0,106.0,-34.0,5,5,15,2,8,6,9,1,0,1,6,9,0.6666666666666666,5,16,0.3125,0.35416666666666663,0,1,0,0,0,0
2200,2021-04-05,Clay,Marbella,A,15.0,95.0,-80.0,6,4,18,3,7,9,9,0,0,0,4,6,0.6666666666666666,4,12,0.3333333333333333,0.3333333333333333,0,1,0,0,0,1
2201,2021-04-05,Clay,Marbella,A,47.0,15.0,32.0,7,3,21,6,4,18,3,0,0,0,14,25,0.56,4,6,0.6666666666666666,-0.10666666666666658,0,1,0,0,0,0
2202,2021-04-05,Clay,Marbella,A,95.0,133.0,-38.0,3,7,9,4,5,12,-3,0,0,0,4,12,0.3333333333333333,1,2,0.5,-0.16666666666666669,0,1,0,0,0,1
2203,2021-04-05,Clay,Marbella,A,15.0,81.0,-66.0,6,4,18,3,7,9,9,0,0,0,4,6,0.6666666666666666,0,1,0.0,0.6666666666666666,0,1,0,0,0,1
2204,2021-04-05,Clay,Marbella,A,99.0,47.0,52.0,3,7,9,7,3,21,-12,0,0,0,2,3,0.6666666666666666,14,25,0.56,0.10666666666666658,0,1,0,0,0,0
2205,2021-04-05,Clay,Marbella,A,133.0,26.0,107.0,4,5,12,5,5,15,-3,0,0,0,1,2,0.5,17,23,0.7391304347826086,-0.23913043478260865,0,1,0,0,0,1
2206,2021-04-05,Clay,Marbella,A,115.0,95.0,20.0,4,6,12,3,7,9,3,0,0,0,0,0,0.5,4,12,0.3333333333333333,0.16666666666666669,0,1,0,0,0,0
2207,2021-04-05,Clay,Marbella,A,188.0,15.0,173.0,2,3,6,6,4,18,-12,0,0,0,0,0,0.5,4,6,0.6666666666666666,-0.16666666666666663,0,1,0,0,0,0
2208,2021-04-05,Clay,Marbella,A,104.0,81.0,23.0,7,3,21,3,7,9,12,0,0,0,8,15,0.5333333333333333,0,1,0.0,0.5333333333333333,0,1,0,0,0,0
2209,2021-04-05,Clay,Marbella,A,47.0,88.0,-41.0,7,3,21,6,4,18,3,0,0,0,14,25,0.56,1,2,0.5,0.06000000000000005,0,1,0,0,0,1
2210,2021-04-05,Clay,Marbella,A,99.0,85.0,14.0,3,7,9,5,5,15,-6,0,0,0,2,3,0.6666666666666666,13,23,0.5652173913043478,0.10144927536231885,0,1,0,0,0,1
2211,2021-04-05,Clay,Marbella,A,135.0,95.0,40.0,2,8,6,3,7,9,-3,0,0,0,1,3,0.3333333333333333,4,12,0.3333333333333333,0.0,0,1,0,0,0,0
2212,2021-04-05,Clay,Marbella,A,100.0,115.0,-15.0,5,5,15,4,6,12,3,0,0,0,7,12,0.5833333333333334,0,0,0.5,0.08333333333333337,0,1,0,0,0,0
2213,2021-04-05,Clay,Marbella,A,126.0,56.0,70.0,3,7,9,6,4,18,-9,0,1,1,0,0,0.5,2,6,0.3333333333333333,0.16666666666666669,0,1,0,0,0,0
2214,2021-04-05,Clay,Marbella,A,102.0,91.0,11.0,4,6,12,3,7,9,3,0,0,0,1,2,0.5,6,14,0.42857142857142855,0.07142857142857145,0,1,0,0,0,0
2215,2021-04-05,Clay,Marbella,A,133.0,129.0,4.0,4,5,12,2,2,6,6,0,0,0,1,2,0.5,1,2,0.5,0.0,0,1,0,0,0,1
2216,2021-04-05,Clay,Cagliari,A,151.0,152.0,-1.0,4,2,12,0,2,0,12,0,0,0,3,4,0.75,0,1,0.0,0.75,0,1,0,0,0,0
2217,2021-04-05,Clay,Marbella,A,64.0,133.0,-69.0,3,7,9,4,5,12,-3,0,0,0,2,4,0.5,1,2,0.5,0.0,0,1,0,0,0,0
2218,2021-04-05,Clay,Cagliari,A,128.0,136.0,-8.0,3,7,9,3,7,9,0,0,0,0,3,9,0.3333333333333333,2,4,0.5,-0.16666666666666669,0,1,0,0,0,1
2219,2021-04-05,Clay,Cagliari,A,137.0,57.0,80.0,0,4,0,5,5,15,-15,0,0,0,0,2,0.0,14,20,0.7,-0.7,0,1,0,0,0,0
2220,2021-04-05,Clay,Marbella,A,115.0,56.0,59.0,4,6,12,6,4,18,-6,0,0,0,0,0,0.5,2,6,0.3333333333333333,0.16666666666666669,0,1,0,0,0,1
2221,2021-04-05,Clay,Marbella,A,95.0,18.0,77.0,3,7,9,6,4,18,-9,0,0,0,4,12,0.3333333333333333,1,5,0.2,0.1333333333333333,0,1,0,0,0,1
2222,2021-04-05,Clay,Marbella,A,146.0,188.0,-42.0,1,2,3,2,3,6,-3,0,0,0,0,0,0.5,0,0,0.5,0.0,0,1,0,0,0,0
2223,2021-04-05,Clay,Marbella,A,114.0,104.0,10.0,5,4,15,7,3,21,-6,0,0,0,5,9,0.5555555555555556,8,15,0.5333333333333333,0.022222222222222254,0,1,0,0,0,0
2224,2021-04-05,Clay,Marbella,A,81.0,321.0,-240.0,3,7,9,4,2,12,-3,0,0,0,0,1,0.0,2,4,0.5,-0.5,0,1,0,0,0,1
2225,2021-04-05,Clay,Marbella,A,84.0,88.0,-4.0,1,2,3,6,4,18,-15,0,0,0,0,0,0.5,1,2,0.5,0.0,0,1,0,0,0,0
2226,2021-04-05,Clay,Marbella,A,94.0,99.0,-5.0,3,7,9,3,7,9,0,0,0,0,8,17,0.47058823529411764,2,3,0.6666666666666666,-0.196078431372549,0,1,0,0,0,0
2227,2021-04-05,Clay,Marbella,A,98.0,85.0,13.0,4,6,12,5,5,15,-3,0,1,1,8,16,0.5,13,23,0.5652173913043478,-0.06521739130434778,0,1,0,0,0,0
2228,2021-04-05,Clay,Cagliari,A,57.0,34.0,23.0,5,5,15,5,5,15,0,1,0,1,14,20,0.7,7,14,0.5,0.19999999999999996,0,1,0,0,0,0
2229,2021-04-05,Clay,Cagliari,A,57.0,37.0,20.0,5,5,15,5,5,15,0,0,0,0,14,20,0.7,0,4,0.0,0.7,0,1,0,0,0,1
2230,2021-04-05,Clay,Cagliari,A,30.0,34.0,-4.0,7,3,21,5,5,15,6,1,1,2,2,5,0.4,7,14,0.5,-0.09999999999999998,0,1,0,0,0,0
2231,2021-04-05,Clay,Cagliari,A,37.0,41.0,-4.0,5,5,15,4,6,12,3,0,2,2,0,4,0.0,1,4,0.25,-0.25,0,1,0,0,0,1
2232,2021-04-05,Clay,Cagliari,A,34.0,105.0,-71.0,5,5,15,4,6,12,3,0,0,0,7,14,0.5,7,10,0.7,-0.19999999999999996,0,1,0,0,0,1
2233,2021-04-05,Clay,Cagliari,A,30.0,58.0,-28.0,7,3,21,5,5,15,6,0,1,1,2,5,0.4,2,3,0.6666666666666666,-0.2666666666666666,0,1,0,0,0,1
2234,2021-04-05,Clay,Cagliari,A,90.0,32.0,58.0,7,3,21,6,4,18,3,0,0,0,5,7,0.7142857142857143,0,3,0.0,0.7142857142857143,0,1,0,0,0,1
2235,2021-04-05,Clay,Cagliari,A,44.0,57.0,-13.0,3,7,9,5,5,15,-6,0,0,0,1,4,0.25,14,20,0.7,-0.44999999999999996,0,1,0,0,0,0
2236,2021-04-05,Clay,Cagliari,A,37.0,128.0,-91.0,5,5,15,3,7,9,6,0,0,0,0,4,0.0,3,9,0.3333333333333333,-0.3333333333333333,0,1,0,0,0,1
2237,2021-04-05,Clay,Cagliari,A,152.0,41.0,111.0,0,2,0,4,6,12,-12,0,0,0,0,1,0.0,1,4,0.25,-0.25,0,1,0,0,0,0
2238,2021-04-05,Clay,Cagliari,A,105.0,93.0,12.0,4,6,12,2,8,6,6,0,0,0,7,10,0.7,8,18,0.4444444444444444,0.25555555555555554,0,1,0,0,0,1
2239,2021-04-05,Clay,Cagliari,A,63.0,34.0,29.0,4,6,12,5,5,15,-3,0,0,0,0,2,0.0,7,14,0.5,-0.5,0,1,0,0,0,0
2240,2021-04-05,Clay,Cagliari,A,80.0,58.0,22.0,5,5,15,5,5,15,0,1,0,1,0,1,0.0,2,3,0.6666666666666666,-0.6666666666666666,0,1,0,0,0,0
2241,2021-04-05,Clay,Cagliari,A,30.0,106.0,-76.0,7,3,21,2,8,6,15,0,0,0,2,5,0.4,5,16,0.3125,0.08750000000000002,0,1,0,0,0,1
2242,2021-04-05,Clay,Cagliari,A,90.0,101.0,-11.0,7,3,21,3,7,9,12,0,0,0,5,7,0.7142857142857143,0,2,0.0,0.7142857142857143,0,1,0,0,0,1
2243,2021-04-05,Clay,Cagliari,A,86.0,44.0,42.0,5,5,15,3,7,9,6,0,0,0,9,18,0.5,1,4,0.25,0.25,0,1,0,0,0,0
2244,2021-04-05,Clay,Cagliari,A,57.0,90.0,-33.0,5,5,15,7,3,21,-6,1,0,1,14,20,0.7,5,7,0.7142857142857143,-0.014285714285714346,0,1,0,0,0,1
2245,2021-04-12,Clay,Monte Carlo Masters,M,5.0,58.0,-53.0,7,3,21,5,5,15,6,0,0,0,11,14,0.7857142857142857,3,8,0.375,0.4107142857142857,0,1,0,0,1,1
2246,2021-04-12,Clay,Monte Carlo Masters,M,33.0,5.0,28.0,5,5,15,7,3,21,-6,0,2,2,0,4,0.0,11,14,0.7857142857142857,-0.7857142857142857,0,1,0,0,1,0
2247,2021-04-12,Clay,Monte Carlo Masters,M,53.0,17.0,36.0,5,5,15,7,3,21,-6,0,0,0,0,1,0.0,6,8,0.75,-0.75,0,1,0,0,1,0
2248,2021-04-12,Clay,Monte Carlo Masters,M,3.0,87.0,-84.0,7,3,21,6,4,18,3,1,0,1,9,10,0.9,14,25,0.56,0.33999999999999997,0,1,0,0,1,1
2249,2021-04-12,Clay,Monte Carlo Masters,M,27.0,9.0,18.0,6,4,18,7,3,21,-3,0,1,1,18,25,0.72,20,26,0.7692307692307693,-0.0492307692307693,0,1,0,0,1,1
2250,2021-04-12,Clay,Monte Carlo Masters,M,23.0,12.0,11.0,6,4,18,8,2,24,-6,1,0,1,4,7,0.5714285714285714,8,10,0.8,-0.22857142857142865,0,1,0,0,1,0
2251,2021-04-12,Clay,Monte Carlo Masters,M,63.0,18.0,45.0,5,5,15,5,5,15,0,0,1,1,1,3,0.3333333333333333,1,6,0.16666666666666666,0.16666666666666666,0,1,0,0,1,0
2252,2021-04-12,Clay,Monte Carlo Masters,M,94.0,37.0,57.0,2,8,6,3,7,9,-3,0,0,0,8,18,0.4444444444444444,2,4,0.5,-0.05555555555555558,0,1,0,0,1,0
2253,2021-04-12,Clay,Monte Carlo Masters,M,46.0,22.0,24.0,6,4,18,8,2,24,-6,0,0,0,16,28,0.5714285714285714,7,10,0.7,-0.12857142857142856,0,1,0,0,1,0
2254,2021-04-12,Clay,Monte Carlo Masters,M,31.0,33.0,-2.0,4,6,12,5,5,15,-3,0,0,0,7,14,0.5,0,4,0.0,0.5,0,1,0,0,1,0
2255,2021-04-12,Clay,Monte Carlo Masters,M,171.0,16.0,155.0,0,3,0,8,2,24,-24,0,0,0,0,1,0.0,3,6,0.5,-0.5,0,1,0,0,1,0
2256,2021-04-12,Clay,Monte Carlo Masters,M,43.0,15.0,28.0,5,5,15,6,4,18,-3,1,0,1,2,4,0.5,0,2,0.0,0.5,0,1,0,0,1,0
2257,2021-04-12,Clay,Monte Carlo Masters,M,92.0,56.0,36.0,2,8,6,5,5,15,-9,0,0,0,9,20,0.45,6,11,0.5454545454545454,-0.0954545454545454,0,1,0,0,1,1
2258,2021-04-12,Clay,Monte Carlo Masters,M,40.0,28.0,12.0,7,3,21,7,3,21,0,0,0,0,5,6,0.8333333333333334,11,18,0.6111111111111112,0.2222222222222222,0,1,0,0,1,0
2259,2021-04-12,Clay,Monte Carlo Masters,M,29.0,84.0,-55.0,8,2,24,7,3,21,3,0,0,0,0,0,0.5,7,10,0.7,-0.19999999999999996,0,1,0,0,1,1
2260,2021-04-12,Clay,Monte Carlo Masters,M,32.0,44.0,-12.0,5,5,15,2,8,6,9,0,1,1,4,7,0.5714285714285714,2,6,0.3333333333333333,0.23809523809523808,0,1,0,0,1,0
2261,2021-04-12,Clay,Monte Carlo Masters,M,54.0,11.0,43.0,4,6,12,8,2,24,-12,0,0,0,3,7,0.42857142857142855,4,6,0.6666666666666666,-0.23809523809523808,0,1,0,0,1,0
2262,2021-04-12,Clay,Monte Carlo Masters,M,24.0,21.0,3.0,6,4,18,6,4,18,0,0,0,0,19,24,0.7916666666666666,1,4,0.25,0.5416666666666666,0,1,0,0,1,1
2263,2021-04-12,Clay,Monte Carlo Masters,M,86.0,48.0,38.0,1,3,3,3,7,9,-6,0,0,0,0,1,0.0,3,10,0.3,-0.3,0,1,0,0,1,1
2264,2021-04-12,Clay,Monte Carlo Masters,M,5.0,8.0,-3.0,7,3,21,8,2,24,-3,2,2,4,11,14,0.7857142857142857,10,12,0.8333333333333334,-0.04761904761904767,0,1,0,0,1,1
2265,2021-04-12,Clay,Monte Carlo Masters,M,89.0,388.0,-299.0,3,7,9,0,0,0,9,0,0,0,2,9,0.2222222222222222,0,0,0.5,-0.2777777777777778,0,1,0,0,1,1
2266,2021-04-12,Clay,Monte Carlo Masters,M,54.0,100.0,-46.0,4,6,12,4,6,12,0,0,0,0,3,7,0.42857142857142855,7,13,0.5384615384615384,-0.10989010989010989,0,1,0,0,1,1
2267,2021-04-12,Clay,Monte Carlo Masters,M,11.0,30.0,-19.0,8,2,24,7,3,21,3,0,0,0,4,6,0.6666666666666666,4,8,0.5,0.16666666666666663,0,1,0,0,1,1
2268,2021-04-12,Clay,Monte Carlo Masters,M,17.0,41.0,-24.0,7,3,21,4,6,12,9,0,0,0,6,8,0.75,3,7,0.42857142857142855,0.32142857142857145,0,1,0,0,1,1
2269,2021-04-12,Clay,Monte Carlo Masters,M,53.0,42.0,11.0,5,5,15,6,4,18,-3,0,1,1,0,1,0.0,3,7,0.42857142857142855,-0.42857142857142855,0,1,0,0,1,1
2270,2021-04-12,Clay,Monte Carlo Masters,M,34.0,87.0,-53.0,5,5,15,6,4,18,-3,0,0,0,0,3,0.0,14,25,0.56,-0.56,0,1,0,0,1,0
2271,2021-04-12,Clay,Monte Carlo Masters,M,27.0,322.0,-295.0,6,4,18,4,3,12,6,0,0,0,18,25,0.72,2,5,0.4,0.31999999999999995,0,1,0,0,1,1
2272,2021-04-12,Clay,Monte Carlo Masters,M,23.0,49.0,-26.0,6,4,18,7,3,21,-3,0,0,0,4,7,0.5714285714285714,18,25,0.72,-0.14857142857142858,0,1,0,0,1,1
2273,2021-04-12,Clay,Monte Carlo Masters,M,67.0,12.0,55.0,4,6,12,8,2,24,-12,0,0,0,4,8,0.5,8,10,0.8,-0.30000000000000004,0,1,0,0,1,0
2274,2021-04-12,Clay,Monte Carlo Masters,M,18.0,47.0,-29.0,5,5,15,5,5,15,0,0,0,0,1,6,0.16666666666666666,7,11,0.6363636363636364,-0.4696969696969697,0,1,0,0,1,1
2275,2021-04-12,Clay,Monte Carlo Masters,M,63.0,35.0,28.0,5,5,15,1,9,3,12,0,0,0,1,3,0.3333333333333333,2,8,0.25,0.08333333333333331,0,1,0,0,1,1
2276,2021-04-12,Clay,Monte Carlo Masters,M,36.0,37.0,-1.0,7,3,21,3,7,9,12,0,0,0,2,7,0.2857142857142857,2,4,0.5,-0.2142857142857143,0,1,0,0,1,0
2277,2021-04-12,Clay,Monte Carlo Masters,M,80.0,83.0,-3.0,3,7,9,8,2,24,-15,0,0,0,5,12,0.4166666666666667,0,1,0.0,0.4166666666666667,0,1,0,0,1,0
2278,2021-04-12,Clay,Monte Carlo Masters,M,8.0,89.0,-81.0,8,2,24,3,7,9,15,1,0,1,10,12,0.8333333333333334,2,9,0.2222222222222222,0.6111111111111112,0,1,0,0,1,1
2279,2021-04-12,Clay,Monte Carlo Masters,M,25.0,58.0,-33.0,4,6,12,5,5,15,-3,0,0,0,0,2,0.0,3,8,0.375,-0.375,0,1,0,0,1,0
2280,2021-04-12,Clay,Monte Carlo Masters,M,5.0,24.0,-19.0,7,3,21,6,4,18,3,1,0,1,11,14,0.7857142857142857,19,24,0.7916666666666666,-0.005952380952380931,0,1,0,0,1,1
2281,2021-04-12,Clay,Monte Carlo Masters,M,83.0,86.0,-3.0,8,2,24,1,3,3,21,0,0,0,0,1,0.0,0,1,0.0,0.0,0,1,0,0,1,0
2282,2021-04-12,Clay,Monte Carlo Masters,M,58.0,10.0,48.0,5,5,15,8,2,24,-9,0,0,0,3,8,0.375,4,6,0.6666666666666666,-0.29166666666666663,0,1,0,0,1,1
2283,2021-04-12,Clay,Monte Carlo Masters,M,58.0,86.0,-28.0,5,5,15,1,3,3,12,0,0,0,3,8,0.375,0,1,0.0,0.375,0,1,0,0,1,1
2284,2021-04-12,Clay,Monte Carlo Masters,M,22.0,1.0,21.0,8,2,24,10,0,30,-6,0,0,0,7,10,0.7,11,12,0.9166666666666666,-0.21666666666666667,0,1,0,0,1,0
2285,2021-04-12,Clay,Monte Carlo Masters,M,6.0,15.0,-9.0,7,3,21,6,4,18,3,0,0,0,3,4,0.75,0,2,0.0,0.75,0,1,0,0,1,0
2286,2021-04-12,Clay,Monte Carlo Masters,M,33.0,1.0,32.0,5,5,15,10,0,30,-15,0,0,0,0,4,0.0,11,12,0.9166666666666666,-0.9166666666666666,0,1,0,0,1,1
2287,2021-04-12,Clay,Monte Carlo Masters,M,27.0,18.0,9.0,6,4,18,5,5,15,3,2,0,2,18,25,0.72,1,6,0.16666666666666666,0.5533333333333333,0,1,0,0,1,1
2288,2021-04-12,Clay,Monte Carlo Masters,M,8.0,3.0,5.0,8,2,24,7,3,21,3,0,1,1,10,12,0.8333333333333334,9,10,0.9,-0.06666666666666665,0,1,0,0,1,1
2289,2021-04-12,Clay,Monte Carlo Masters,M,6.0,28.0,-22.0,7,3,21,7,3,21,0,0,0,0,3,4,0.75,11,18,0.6111111111111112,0.13888888888888884,0,1,0,0,1,1
2290,2021-04-12,Clay,Monte Carlo Masters,M,44.0,24.0,20.0,2,8,6,6,4,18,-12,0,0,0,2,6,0.3333333333333333,19,24,0.7916666666666666,-0.4583333333333333,0,1,0,0,1,0
2291,2021-04-12,Clay,Monte Carlo Masters,M,15.0,33.0,-18.0,6,4,18,5,5,15,3,0,1,1,0,2,0.0,0,4,0.0,0.0,0,1,0,0,1,0
2292,2021-04-12,Clay,Monte Carlo Masters,M,15.0,92.0,-77.0,6,4,18,2,8,6,12,0,0,0,0,2,0.0,9,20,0.45,-0.45,0,1,0,0,1,1
2293,2021-04-12,Clay,Monte Carlo Masters,M,16.0,33.0,-17.0,8,2,24,5,5,15,9,1,0,1,3,6,0.5,0,4,0.0,0.5,0,1,0,0,1,0
2294,2021-04-12,Clay,Monte Carlo Masters,M,8.0,11.0,-3.0,8,2,24,8,2,24,0,1,1,2,10,12,0.8333333333333334,4,6,0.6666666666666666,0.16666666666666674,0,1,0,0,1,1
2295,2021-04-12,Clay,Monte Carlo Masters,M,17.0,3.0,14.0,7,3,21,7,3,21,0,0,1,1,6,8,0.75,9,10,0.9,-0.15000000000000002,0,1,0,0,1,0
2296,2021-04-12,Clay,Monte Carlo Masters,M,12.0,27.0,-15.0,8,2,24,6,4,18,6,0,0,0,8,10,0.8,18,25,0.72,0.08000000000000007,0,1,0,0,1,0
2297,2021-04-12,Clay,Monte Carlo Masters,M,18.0,37.0,-19.0,5,5,15,3,7,9,6,0,0,0,1,6,0.16666666666666666,2,4,0.5,-0.33333333333333337,0,1,0,0,1,1
2298,2021-04-12,Clay,Monte Carlo Masters,M,8.0,27.0,-19.0,8,2,24,6,4,18,6,2,0,2,10,12,0.8333333333333334,18,25,0.72,0.1133333333333334,0,1,0,0,1,1
2299,2021-04-12,Clay,Monte Carlo Masters,M,5.0,29.0,-24.0,7,3,21,8,2,24,-3,0,0,0,11,14,0.7857142857142857,0,0,0.5,0.2857142857142857,0,1,0,0,1,1
2300,2021-04-19,Clay,Barcelona,A,25.0,5.0,20.0,3,7,9,9,1,27,-18,0,1,1,0,3,0.0,16,19,0.8421052631578947,-0.8421052631578947,0,1,0,0,0,0
2301,2021-04-19,Clay,Barcelona,A,3.0,111.0,-108.0,7,3,21,4,6,12,9,0,0,0,11,13,0.8461538461538461,2,3,0.6666666666666666,0.17948717948717952,0,1,0,0,0,1
2302,2021-04-19,Clay,Barcelona,A,22.0,39.0,-17.0,6,4,18,6,4,18,0,1,0,1,21,27,0.7777777777777778,2,6,0.3333333333333333,0.4444444444444445,0,1,0,0,0,0
2303,2021-04-19,Clay,Belgrade,A,129.0,47.0,82.0,2,2,6,4,6,12,-6,0,0,0,0,1,0.0,7,12,0.5833333333333334,-0.5833333333333334,0,1,0,0,0,0
2304,2021-04-19,Clay,Barcelona,A,46.0,7.0,39.0,5,5,15,8,2,24,-9,0,0,0,16,29,0.5517241379310345,14,17,0.8235294117647058,-0.27180527383367137,0,1,0,0,0,0
2305,2021-04-19,Clay,Barcelona,A,11.0,19.0,-8.0,7,3,21,7,3,21,0,0,2,2,6,9,0.6666666666666666,8,12,0.6666666666666666,0.0,0,1,0,0,0,0
2306,2021-04-19,Clay,Barcelona,A,147.0,13.0,134.0,1,3,3,7,3,21,-18,0,0,0,0,1,0.0,10,13,0.7692307692307693,-0.7692307692307693,0,1,0,0,0,0
2307,2021-04-19,Clay,Barcelona,A,9.0,75.0,-66.0,6,4,18,6,4,18,0,0,0,0,20,27,0.7407407407407407,3,8,0.375,0.3657407407407407,0,1,0,0,0,1
2308,2021-04-19,Clay,Barcelona,A,58.0,12.0,46.0,6,4,18,5,5,15,3,0,0,0,0,1,0.0,3,6,0.5,-0.5,0,1,0,0,0,1
2309,2021-04-19,Clay,Barcelona,A,3.0,39.0,-36.0,7,3,21,6,4,18,3,0,0,0,11,13,0.8461538461538461,2,6,0.3333333333333333,0.5128205128205128,0,1,0,0,0,1
2310,2021-04-19,Clay,Barcelona,A,20.0,5.0,15.0,5,5,15,9,1,27,-12,0,2,2,1,5,0.2,16,19,0.8421052631578947,-0.6421052631578947,0,1,0,0,0,0
2311,2021-04-19,Clay,Barcelona,A,19.0,7.0,12.0,7,3,21,8,2,24,-3,0,1,1,8,12,0.6666666666666666,14,17,0.8235294117647058,-0.1568627450980392,0,1,0,0,0,1
2312,2021-04-19,Clay,Barcelona,A,9.0,13.0,-4.0,6,4,18,7,3,21,-3,0,0,0,20,27,0.7407407407407407,10,13,0.7692307692307693,-0.028490028490028574,0,1,0,0,0,0
2313,2021-04-19,Clay,Barcelona,A,20.0,14.0,6.0,5,5,15,6,4,18,-3,1,0,1,1,5,0.2,5,7,0.7142857142857143,-0.5142857142857142,0,1,0,0,0,1
2314,2021-04-19,Clay,Barcelona,A,58.0,23.0,35.0,6,4,18,5,5,15,3,0,1,1,0,1,0.0,5,9,0.5555555555555556,-0.5555555555555556,0,1,0,0,0,1
2315,2021-04-19,Clay,Barcelona,A,147.0,27.0,120.0,1,3,3,5,5,15,-12,0,0,0,0,1,0.0,4,10,0.4,-0.4,0,1,0,0,0,1
2316,2021-04-19,Clay,Barcelona,A,65.0,9.0,56.0,6,4,18,6,4,18,0,0,0,0,2,6,0.3333333333333333,20,27,0.7407407407407407,-0.4074074074074074,0,1,0,0,0,0
2317,2021-04-19,Clay,Barcelona,A,61.0,87.0,-26.0,4,6,12,7,3,21,-9,0,0,0,3,6,0.5,7,11,0.6363636363636364,-0.13636363636363635,0,1,0,0,0,0
2318,2021-04-19,Clay,Barcelona,A,36.0,51.0,-15.0,6,4,18,5,5,15,3,0,0,0,2,8,0.25,1,3,0.3333333333333333,-0.08333333333333331,0,1,0,0,0,0
2319,2021-04-19,Clay,Barcelona,A,35.0,138.0,-103.0,1,9,3,0,5,0,3,0,0,0,2,9,0.2222222222222222,0,3,0.0,0.2222222222222222,0,1,0,0,0,0
2320,2021-04-19,Clay,Barcelona,A,46.0,323.0,-277.0,5,5,15,4,4,12,3,1,0,1,16,29,0.5517241379310345,2,6,0.3333333333333333,0.21839080459770116,0,1,0,0,0,1
2321,2021-04-19,Clay,Barcelona,A,77.0,71.0,6.0,5,5,15,1,5,3,12,0,0,0,1,3,0.3333333333333333,0,0,0.5,-0.16666666666666669,0,1,0,0,0,1
2322,2021-04-19,Clay,Barcelona,A,70.0,80.0,-10.0,3,7,9,3,7,9,0,0,0,0,1,4,0.25,5,13,0.38461538461538464,-0.13461538461538464,0,1,0,0,0,0
